water_year,region,date,mean_daily_temp,month,day
2007,Sacramento River,2007-01-08,8.05000009537,1,8
2007,Sacramento River,2007-01-09,8.8,1,9
2007,Sacramento River,2007-01-10,8.10000019073,1,10
2007,Sacramento River,2007-01-11,7.75,1,11
2007,Sacramento River,2007-01-17,6.33428572246,1,17
2007,Sacramento River,2007-01-19,6.77000007629,1,19
2007,Sacramento River,2007-01-22,7.31000008583,1,22
2007,Sacramento River,2007-01-23,6.950000047685,1,23
2007,Sacramento River,2007-02-05,9.2,2,5
2007,Sacramento River,2007-02-06,9.61,2,6
2007,Sacramento River,2007-02-07,9.9,2,7
2007,Sacramento River,2007-02-12,11.4799999237,2,12
2007,Sacramento River,2007-02-20,12.2,2,20
2007,Sacramento River,2007-02-26,10.3800001144,2,26
2007,Sacramento River,2007-03-02,9.38999977112,3,2
2007,Sacramento River,2007-03-05,10.8,3,5
2007,Sacramento River,2007-03-06,11.14,3,6
2007,Sacramento River,2007-03-07,11.78799999238,3,7
2007,Sacramento River,2007-03-15,15.1300000191,3,15
2007,Sacramento River,2007-03-16,15.4,3,16
2007,Sacramento River,2007-03-20,16.3,3,20
2007,Sacramento River,2007-03-23,15.2,3,23
2007,Sacramento River,2007-03-27,15.5,3,27
2007,Sacramento River,2007-03-28,14,3,28
2007,Sacramento River,2007-03-30,14,3,30
2007,Sacramento River,2007-04-02,15.475000000000001,4,2
2007,Sacramento River,2007-04-03,16,4,3
2007,Sacramento River,2007-04-04,16.05,4,4
2007,Sacramento River,2007-04-05,16.166666666666668,4,5
2007,Sacramento River,2007-04-06,16.3,4,6
2007,Sacramento River,2007-04-10,17.3,4,10
2007,Sacramento River,2007-04-16,15.6956521739,4,16
2007,Sacramento River,2007-04-24,15.9,4,24
2007,Sacramento River,2007-04-25,16.5100000381,4,25
2007,Sacramento River,2007-04-27,17.95,4,27
2007,Sacramento River,2007-04-30,20.0952380952,4,30
2007,Sacramento River,2007-05-02,18.6,5,2
2007,Sacramento River,2007-05-03,17.633333333333333,5,3
2007,Sacramento River,2007-05-04,19.1,5,4
2007,Sacramento River,2007-05-10,19.7,5,10
2007,Sacramento River,2007-05-11,18.5,5,11
2007,Sacramento River,2007-05-14,20.4166666667,5,14
2007,Sacramento River,2007-05-15,20.152173913,5,15
2007,Sacramento River,2007-05-23,19.3,5,23
2007,Sacramento River,2007-05-31,21,5,31
2007,Sacramento River,2007-06-05,21,6,5
2007,Sacramento River,2007-06-12,21.575000000000003,6,12
2007,Sacramento River,2007-06-19,22,6,19
2007,Sacramento River,2007-06-21,21,6,21
2007,Sacramento River,2007-06-26,22.6,6,26
2007,Sacramento River,2007-07-02,19.85,7,2
2007,Sacramento River,2007-07-03,21.7,7,3
2007,Sacramento River,2007-07-05,21.9400001526,7,5
2007,Sacramento River,2007-07-06,22.5,7,6
2007,Sacramento River,2007-07-09,22,7,9
2007,Sacramento River,2007-07-11,21.3,7,11
2007,Sacramento River,2007-07-13,21,7,13
2007,Sacramento River,2007-07-16,21.3,7,16
2007,Sacramento River,2007-07-17,21.5,7,17
2007,Sacramento River,2007-07-18,21.5,7,18
2007,Sacramento River,2007-07-24,22.3,7,24
2007,Sacramento River,2007-08-02,22.4,8,2
2007,Sacramento River,2007-08-07,21.6,8,7
2007,Sacramento River,2007-08-14,21.3,8,14
2007,Sacramento River,2007-08-21,21.9,8,21
2007,Sacramento River,2007-09-10,20.5,9,10
2007,Sacramento River,2007-09-13,20.442857142857143,9,13
2007,Sacramento River,2007-09-14,20.4,9,14
2007,Yolo Bypass,2006-11-16,13.5,11,16
2007,Yolo Bypass,2007-01-23,6.4,1,23
2007,Yolo Bypass,2007-02-07,9.8,2,7
2007,Yolo Bypass,2007-02-21,12,2,21
2007,Yolo Bypass,2007-03-07,12.3,3,7
2007,Yolo Bypass,2007-03-20,15.5,3,20
2007,Yolo Bypass,2007-04-05,16.3,4,5
2007,Yolo Bypass,2007-04-10,17.1,4,10
2007,Yolo Bypass,2007-05-03,17.8,5,3
2007,Yolo Bypass,2007-05-10,20,5,10
2007,Yolo Bypass,2007-05-23,18.7,5,23
2007,Yolo Bypass,2007-06-05,18.9,6,5
2007,Yolo Bypass,2007-07-03,21.8,7,3
2007,Yolo Bypass,2007-09-13,19.8,9,13
2008,Sacramento River,2007-10-03,17.5,10,3
2008,Sacramento River,2007-10-10,17.1,10,10
2008,Sacramento River,2007-10-12,17,10,12
2008,Sacramento River,2007-10-16,16.1,10,16
2008,Sacramento River,2007-10-17,16,10,17
2008,Sacramento River,2007-10-23,16.33,10,23
2008,Sacramento River,2007-10-24,16,10,24
2008,Sacramento River,2007-10-31,16,10,31
2008,Sacramento River,2007-11-05,16.15,11,5
2008,Sacramento River,2007-11-13,14.6,11,13
2008,Sacramento River,2007-11-14,14.65,11,14
2008,Sacramento River,2007-11-15,15.433333333333334,11,15
2008,Sacramento River,2007-11-16,14.84,11,16
2008,Sacramento River,2007-11-26,11,11,26
2008,Sacramento River,2007-11-30,10.75,11,30
2008,Sacramento River,2007-12-03,10.3,12,3
2008,Sacramento River,2007-12-10,10.5,12,10
2008,Sacramento River,2007-12-11,9.81,12,11
2008,Sacramento River,2007-12-12,9.866666666666667,12,12
2008,Sacramento River,2007-12-17,8.6,12,17
2008,Sacramento River,2007-12-19,10,12,19
2008,Sacramento River,2007-12-21,9.1,12,21
2008,Sacramento River,2007-12-26,8.35,12,26
2008,Sacramento River,2007-12-28,7.9,12,28
2008,Sacramento River,2008-01-02,8,1,2
2008,Sacramento River,2008-01-09,7.795833333333333,1,9
2008,Sacramento River,2008-01-11,9,1,11
2008,Sacramento River,2008-01-14,8.675,1,14
2008,Sacramento River,2008-01-15,8.7,1,15
2008,Sacramento River,2008-01-16,9,1,16
2008,Sacramento River,2008-01-18,8.6,1,18
2008,Sacramento River,2008-01-23,9,1,23
2008,Sacramento River,2008-01-28,8.55,1,28
2008,Sacramento River,2008-01-30,10,1,30
2008,Sacramento River,2008-02-01,9.5,2,1
2008,Sacramento River,2008-02-04,7.3,2,4
2008,Sacramento River,2008-02-11,4.85,2,11
2008,Sacramento River,2008-02-13,10,2,13
2008,Sacramento River,2008-02-20,10,2,20
2008,Sacramento River,2008-02-27,9.4,2,27
2008,Sacramento River,2008-02-29,11.1,2,29
2008,Sacramento River,2008-03-03,12.3,3,3
2008,Sacramento River,2008-03-05,12.4,3,5
2008,Sacramento River,2008-03-07,11,3,7
2008,Sacramento River,2008-03-10,12.48,3,10
2008,Sacramento River,2008-03-11,13.4,3,11
2008,Sacramento River,2008-03-12,12,3,12
2008,Sacramento River,2008-03-14,12.9,3,14
2008,Sacramento River,2008-03-17,13.9,3,17
2008,Sacramento River,2008-03-21,12.8,3,21
2008,Sacramento River,2008-03-28,13.8,3,28
2008,Sacramento River,2008-04-01,14.7,4,1
2008,Sacramento River,2008-04-02,14.525,4,2
2008,Sacramento River,2008-04-04,14.1,4,4
2008,Sacramento River,2008-04-09,14.95,4,9
2008,Sacramento River,2008-04-10,14.4,4,10
2008,Sacramento River,2008-04-11,15.65,4,11
2008,Sacramento River,2008-04-14,16.549999999999997,4,14
2008,Sacramento River,2008-04-16,15.7,4,16
2008,Sacramento River,2008-04-18,15.9,4,18
2008,Sacramento River,2008-04-22,15.7,4,22
2008,Sacramento River,2008-04-23,15.2,4,23
2008,Sacramento River,2008-04-25,14.05,4,25
2008,Sacramento River,2008-04-29,17.049999999999997,4,29
2008,Sacramento River,2008-04-30,16,4,30
2008,Sacramento River,2008-05-02,16.9,5,2
2008,Sacramento River,2008-05-06,17.3100000381,5,6
2008,Sacramento River,2008-05-07,17.8,5,7
2008,Sacramento River,2008-05-08,19.8,5,8
2008,Sacramento River,2008-05-09,19,5,9
2008,Sacramento River,2008-05-12,20.2,5,12
2008,Sacramento River,2008-05-15,20.2,5,15
2008,Sacramento River,2008-05-20,21.8,5,20
2008,Sacramento River,2008-05-28,18.35,5,28
2008,Sacramento River,2008-05-30,18,5,30
2008,Sacramento River,2008-06-03,18.866666666666667,6,3
2008,Sacramento River,2008-06-05,20.2,6,5
2008,Sacramento River,2008-06-09,0,6,9
2008,Sacramento River,2008-06-13,19.85,6,13
2008,Sacramento River,2008-06-17,21.1,6,17
2008,Sacramento River,2008-06-19,20.1,6,19
2008,Sacramento River,2008-06-23,22.5,6,23
2008,Sacramento River,2008-06-24,21.7,6,24
2008,Sacramento River,2008-06-26,19.9,6,26
2008,Sacramento River,2008-07-01,22.3,7,1
2008,Sacramento River,2008-07-02,20.7,7,2
2008,Sacramento River,2008-07-07,24,7,7
2008,Sacramento River,2008-07-11,21,7,11
2008,Sacramento River,2008-07-15,22.6,7,15
2008,Sacramento River,2008-07-18,21,7,18
2008,Sacramento River,2008-07-25,21.4,7,25
2008,Sacramento River,2008-07-29,22.9,7,29
2008,Sacramento River,2008-08-01,20.55,8,1
2008,Sacramento River,2008-08-04,21.5,8,4
2008,Sacramento River,2008-08-06,22.7,8,6
2008,Sacramento River,2008-08-11,21.9,8,11
2008,Sacramento River,2008-08-12,23.7,8,12
2008,Sacramento River,2008-08-13,22.45,8,13
2008,Sacramento River,2008-08-20,21.2,8,20
2008,Sacramento River,2008-08-27,21.5,8,27
2008,Sacramento River,2008-09-02,21.033333333333335,9,2
2008,Sacramento River,2008-09-03,17.25,9,3
2008,Sacramento River,2008-09-08,21.6,9,8
2008,Sacramento River,2008-09-10,20.15,9,10
2008,Sacramento River,2008-09-12,19.2,9,12
2008,Sacramento River,2008-09-17,19.6,9,17
2008,Sacramento River,2008-09-18,20.5,9,18
2008,Sacramento River,2008-09-19,19.05,9,19
2008,Sacramento River,2008-09-26,19,9,26
2008,Sacramento River,2008-09-29,20,9,29
2008,Yolo Bypass,2007-11-15,16.3,11,15
2008,Yolo Bypass,2008-01-09,7.6,1,9
2008,Yolo Bypass,2008-02-04,7.5,2,4
2008,Yolo Bypass,2008-03-10,12.8,3,10
2008,Yolo Bypass,2008-03-17,12.649999999999999,3,17
2008,Yolo Bypass,2008-04-01,15.05,4,1
2008,Yolo Bypass,2008-04-09,14.6,4,9
2008,Yolo Bypass,2008-04-14,16.55,4,14
2008,Yolo Bypass,2008-04-15,15.3,4,15
2008,Yolo Bypass,2008-04-29,17.566666666666666,4,29
2008,Yolo Bypass,2008-05-07,17.4,5,7
2008,Yolo Bypass,2008-05-12,18.5,5,12
2008,Yolo Bypass,2008-06-09,0,6,9
2008,Yolo Bypass,2008-06-23,22.133333333333333,6,23
2008,Yolo Bypass,2008-07-07,24.333333333333332,7,7
2008,Yolo Bypass,2008-09-17,19.3,9,17
2009,Sacramento River,2008-10-03,20,10,3
2009,Sacramento River,2008-10-06,18.95,10,6
2009,Sacramento River,2008-10-10,18.3,10,10
2009,Sacramento River,2008-10-14,14,10,14
2009,Sacramento River,2008-10-15,16.71,10,15
2009,Sacramento River,2008-10-16,16.52,10,16
2009,Sacramento River,2008-10-17,16.833333333333332,10,17
2009,Sacramento River,2008-10-22,16,10,22
2009,Sacramento River,2008-10-27,16,10,27
2009,Sacramento River,2008-10-29,15.6111111111,10,29
2009,Sacramento River,2008-11-03,14.5,11,3
2009,Sacramento River,2008-11-05,13.8333333333,11,5
2009,Sacramento River,2008-11-07,15.433333333333334,11,7
2009,Sacramento River,2008-11-10,13.7,11,10
2009,Sacramento River,2008-11-12,13,11,12
2009,Sacramento River,2008-11-13,14.6,11,13
2009,Sacramento River,2008-11-14,15.075,11,14
2009,Sacramento River,2008-11-17,14.95,11,17
2009,Sacramento River,2008-11-18,15.04,11,18
2009,Sacramento River,2008-11-21,13.3,11,21
2009,Sacramento River,2008-11-26,11.9285714286,11,26
2009,Sacramento River,2008-11-28,11.5,11,28
2009,Sacramento River,2008-12-01,11.1,12,1
2009,Sacramento River,2008-12-03,12,12,3
2009,Sacramento River,2008-12-05,12.9,12,5
2009,Sacramento River,2008-12-10,10,12,10
2009,Sacramento River,2008-12-16,8.966666666666667,12,16
2009,Sacramento River,2008-12-17,7.6,12,17
2009,Sacramento River,2008-12-22,7,12,22
2009,Sacramento River,2008-12-24,7,12,24
2009,Sacramento River,2009-01-05,7.45,1,5
2009,Sacramento River,2009-01-09,7.5,1,9
2009,Sacramento River,2009-01-13,8.06,1,13
2009,Sacramento River,2009-01-14,8.05,1,14
2009,Sacramento River,2009-01-15,10,1,15
2009,Sacramento River,2009-01-16,8.9,1,16
2009,Sacramento River,2009-01-21,9.5,1,21
2009,Sacramento River,2009-01-26,9.5,1,26
2009,Sacramento River,2009-01-30,8.7,1,30
2009,Sacramento River,2009-02-03,0,2,3
2009,Sacramento River,2009-02-04,10,2,4
2009,Sacramento River,2009-02-09,10,2,9
2009,Sacramento River,2009-02-10,10.61,2,10
2009,Sacramento River,2009-02-11,10.75,2,11
2009,Sacramento River,2009-02-13,9.05,2,13
2009,Sacramento River,2009-02-18,8,2,18
2009,Sacramento River,2009-02-23,9.4,2,23
2009,Sacramento River,2009-02-27,11,2,27
2009,Sacramento River,2009-03-02,12.4,3,2
2009,Sacramento River,2009-03-04,11,3,4
2009,Sacramento River,2009-03-09,10.95,3,9
2009,Sacramento River,2009-03-11,11.6,3,11
2009,Sacramento River,2009-03-13,11.15,3,13
2009,Sacramento River,2009-03-18,13.96,3,18
2009,Sacramento River,2009-03-23,12,3,23
2009,Sacramento River,2009-03-24,14.8,3,24
2009,Sacramento River,2009-03-27,13.15,3,27
2009,Sacramento River,2009-04-01,15.1290322581,4,1
2009,Sacramento River,2009-04-02,13.619047619,4,2
2009,Sacramento River,2009-04-06,14.7,4,6
2009,Sacramento River,2009-04-08,13.05,4,8
2009,Sacramento River,2009-04-13,14,4,13
2009,Sacramento River,2009-04-15,13.7419354839,4,15
2009,Sacramento River,2009-04-16,14.0459090909,4,16
2009,Sacramento River,2009-04-20,16.45,4,20
2009,Sacramento River,2009-04-22,18.45,4,22
2009,Sacramento River,2009-04-27,15,4,27
2009,Sacramento River,2009-04-29,14.1,4,29
2009,Sacramento River,2009-05-01,14,5,1
2009,Sacramento River,2009-05-04,16.05,5,4
2009,Sacramento River,2009-05-12,17.033333333333335,5,12
2009,Sacramento River,2009-05-13,18.3,5,13
2009,Sacramento River,2009-05-14,17.65,5,14
2009,Sacramento River,2009-05-18,20.4,5,18
2009,Sacramento River,2009-05-19,19.560000000000002,5,19
2009,Sacramento River,2009-05-21,18.2,5,21
2009,Sacramento River,2009-06-01,20.5,6,1
2009,Sacramento River,2009-06-02,19,6,2
2009,Sacramento River,2009-06-04,19,6,4
2009,Sacramento River,2009-06-09,19.9,6,9
2009,Sacramento River,2009-06-11,18.875,6,11
2009,Sacramento River,2009-06-15,20.2,6,15
2009,Sacramento River,2009-06-23,21.75,6,23
2009,Sacramento River,2009-06-25,20,6,25
2009,Sacramento River,2009-06-29,23.2,6,29
2009,Sacramento River,2009-06-30,23,6,30
2009,Sacramento River,2009-07-01,21,7,1
2009,Sacramento River,2009-07-06,19.683333333333334,7,6
2009,Sacramento River,2009-07-10,19,7,10
2009,Sacramento River,2009-07-13,21.1,7,13
2009,Sacramento River,2009-07-15,19,7,15
2009,Sacramento River,2009-07-20,21.25,7,20
2009,Sacramento River,2009-07-24,20,7,24
2009,Sacramento River,2009-07-29,20.95,7,29
2009,Sacramento River,2009-08-03,19.55,8,3
2009,Sacramento River,2009-08-07,19,8,7
2009,Sacramento River,2009-08-12,20,8,12
2009,Sacramento River,2009-08-17,21,8,17
2009,Sacramento River,2009-08-18,20,8,18
2009,Sacramento River,2009-08-21,20,8,21
2009,Sacramento River,2009-08-26,19.35,8,26
2009,Sacramento River,2009-08-31,19.4,8,31
2009,Sacramento River,2009-09-03,22.2,9,3
2009,Sacramento River,2009-09-04,21,9,4
2009,Sacramento River,2009-09-08,21.5,9,8
2009,Sacramento River,2009-09-09,20,9,9
2009,Sacramento River,2009-09-14,18.5,9,14
2009,Sacramento River,2009-09-16,21.033333333333335,9,16
2009,Sacramento River,2009-09-18,19.65,9,18
2009,Sacramento River,2009-09-22,22.296,9,22
2009,Sacramento River,2009-09-23,20,9,23
2009,Sacramento River,2009-09-28,21.15,9,28
2009,Yolo Bypass,2008-11-07,15.7,11,7
2009,Yolo Bypass,2009-02-11,10,2,11
2009,Yolo Bypass,2009-03-09,12.4,3,9
2009,Yolo Bypass,2009-03-18,13.7,3,18
2009,Yolo Bypass,2009-03-24,14.3,3,24
2009,Yolo Bypass,2009-03-25,14.2,3,25
2009,Yolo Bypass,2009-04-06,16.799999999999997,4,6
2009,Yolo Bypass,2009-04-22,21.05,4,22
2009,Yolo Bypass,2009-05-06,18.2,5,6
2009,Yolo Bypass,2009-05-12,18.8,5,12
2009,Yolo Bypass,2009-05-20,21,5,20
2009,Yolo Bypass,2009-06-01,18.200000000000003,6,1
2009,Yolo Bypass,2009-06-15,18.9,6,15
2009,Yolo Bypass,2009-06-29,24.450000000000003,6,29
2009,Yolo Bypass,2009-09-16,21.2,9,16
2009,Yolo Bypass,2009-09-30,20.75,9,30
2010,Sacramento River,2009-10-02,16,10,2
2010,Sacramento River,2009-10-05,18.1,10,5
2010,Sacramento River,2009-10-07,14.8,10,7
2010,Sacramento River,2009-10-16,14.95,10,16
2010,Sacramento River,2009-10-19,17.3,10,19
2010,Sacramento River,2009-10-21,16.766666666666666,10,21
2010,Sacramento River,2009-10-26,14.6,10,26
2010,Sacramento River,2009-10-28,12.6,10,28
2010,Sacramento River,2009-10-29,15.79,10,29
2010,Sacramento River,2009-11-02,14.8,11,2
2010,Sacramento River,2009-11-05,16.4,11,5
2010,Sacramento River,2009-11-06,13,11,6
2010,Sacramento River,2009-11-10,15.066666666666666,11,10
2010,Sacramento River,2009-11-16,10,11,16
2010,Sacramento River,2009-11-17,13.2,11,17
2010,Sacramento River,2009-11-18,9.5,11,18
2010,Sacramento River,2009-11-25,8.5,11,25
2010,Sacramento River,2009-11-30,9.3,11,30
2010,Sacramento River,2009-12-03,10.5,12,3
2010,Sacramento River,2009-12-04,7.55,12,4
2010,Sacramento River,2009-12-09,5.1,12,9
2010,Sacramento River,2009-12-10,8.683333333333334,12,10
2010,Sacramento River,2009-12-14,6,12,14
2010,Sacramento River,2009-12-16,9.55,12,16
2010,Sacramento River,2009-12-28,6,12,28
2010,Sacramento River,2010-01-04,8.1,1,4
2010,Sacramento River,2010-01-05,10.3,1,5
2010,Sacramento River,2010-01-08,7,1,8
2010,Sacramento River,2010-01-13,9.066666666666666,1,13
2010,Sacramento River,2010-01-29,7,1,29
2010,Sacramento River,2010-02-01,9.9,2,1
2010,Sacramento River,2010-02-03,8,2,3
2010,Sacramento River,2010-02-08,7.4,2,8
2010,Sacramento River,2010-02-10,11,2,10
2010,Sacramento River,2010-02-12,8,2,12
2010,Sacramento River,2010-02-22,10,2,22
2010,Sacramento River,2010-02-26,8.55,2,26
2010,Sacramento River,2010-03-01,12.1,3,1
2010,Sacramento River,2010-03-03,9,3,3
2010,Sacramento River,2010-03-08,11.7,3,8
2010,Sacramento River,2010-03-10,11.05,3,10
2010,Sacramento River,2010-03-15,10.85,3,15
2010,Sacramento River,2010-03-16,13,3,16
2010,Sacramento River,2010-03-19,11.4,3,19
2010,Sacramento River,2010-03-24,12,3,24
2010,Sacramento River,2010-03-29,14.2,3,29
2010,Sacramento River,2010-03-30,15.78,3,30
2010,Sacramento River,2010-04-07,12.625,4,7
2010,Sacramento River,2010-04-09,11.1,4,9
2010,Sacramento River,2010-04-12,12.166666666666666,4,12
2010,Sacramento River,2010-04-13,14.2,4,13
2010,Sacramento River,2010-04-14,0,4,14
2010,Sacramento River,2010-04-21,14.4166666667,4,21
2010,Sacramento River,2010-04-23,13.25,4,23
2010,Sacramento River,2010-04-26,15.9600000381,4,26
2010,Sacramento River,2010-04-27,16.85,4,27
2010,Sacramento River,2010-04-30,15.75,4,30
2010,Sacramento River,2010-05-04,16.1,5,4
2010,Sacramento River,2010-05-05,16.633333333333333,5,5
2010,Sacramento River,2010-05-06,16,5,6
2010,Sacramento River,2010-05-10,15.7,5,10
2010,Sacramento River,2010-05-13,16,5,13
2010,Sacramento River,2010-05-20,16,5,20
2010,Sacramento River,2010-05-24,15.5,5,24
2010,Sacramento River,2010-05-25,16.6,5,25
2010,Sacramento River,2010-05-27,16,5,27
2010,Sacramento River,2010-06-01,17,6,1
2010,Sacramento River,2010-06-07,19.333333333333332,6,7
2010,Sacramento River,2010-06-08,18.6,6,8
2010,Sacramento River,2010-06-15,17.8,6,15
2010,Sacramento River,2010-06-16,18.7,6,16
2010,Sacramento River,2010-06-17,18,6,17
2010,Sacramento River,2010-06-22,20.7,6,22
2010,Sacramento River,2010-06-23,21.2,6,23
2010,Sacramento River,2010-06-24,19,6,24
2010,Sacramento River,2010-06-29,22.35,6,29
2010,Sacramento River,2010-07-02,21.3,7,2
2010,Sacramento River,2010-07-06,20.9,7,6
2010,Sacramento River,2010-07-08,20.6,7,8
2010,Sacramento River,2010-07-09,20.5,7,9
2010,Sacramento River,2010-07-12,21,7,12
2010,Sacramento River,2010-07-14,20.5,7,14
2010,Sacramento River,2010-07-16,21.4,7,16
2010,Sacramento River,2010-07-26,21,7,26
2010,Sacramento River,2010-07-29,20.3,7,29
2010,Sacramento River,2010-08-02,20.9,8,2
2010,Sacramento River,2010-08-06,21,8,6
2010,Sacramento River,2010-08-09,21,8,9
2010,Sacramento River,2010-08-12,19.9,8,12
2010,Sacramento River,2010-08-16,20.9199998856,8,16
2010,Sacramento River,2010-08-23,19.8499998093,8,23
2010,Sacramento River,2010-08-26,21.1,8,26
2010,Sacramento River,2010-08-27,20.9599998474,8,27
2010,Sacramento River,2010-09-01,19.9600002289,9,1
2010,Sacramento River,2010-09-03,18.5,9,3
2010,Sacramento River,2010-09-07,21.8,9,7
2010,Sacramento River,2010-09-08,19.8099996567,9,8
2010,Sacramento River,2010-09-09,17.9,9,9
2010,Sacramento River,2010-09-13,19.6,9,13
2010,Sacramento River,2010-09-17,19.2700000763,9,17
2010,Sacramento River,2010-09-20,20,9,20
2010,Sacramento River,2010-09-22,18.6399999619,9,22
2010,Sacramento River,2010-09-23,19.049999999999997,9,23
2010,Yolo Bypass,2009-10-19,17.3,10,19
2010,Yolo Bypass,2009-10-28,16.53333333333333,10,28
2010,Yolo Bypass,2009-11-10,15.1,11,10
2010,Yolo Bypass,2009-11-18,13.3,11,18
2010,Yolo Bypass,2009-12-17,9.8,12,17
2010,Yolo Bypass,2010-01-13,9.8,1,13
2010,Yolo Bypass,2010-02-10,10.7,2,10
2010,Yolo Bypass,2010-03-15,13.9,3,15
2010,Yolo Bypass,2010-03-29,15.566666666666666,3,29
2010,Yolo Bypass,2010-04-07,14.3,4,7
2010,Yolo Bypass,2010-04-12,13.866666666666667,4,12
2010,Yolo Bypass,2010-04-22,15.25,4,22
2010,Yolo Bypass,2010-04-26,18.4,4,26
2010,Yolo Bypass,2010-05-05,17.35,5,5
2010,Yolo Bypass,2010-05-10,16.166666666666668,5,10
2010,Yolo Bypass,2010-05-24,16.25,5,24
2010,Yolo Bypass,2010-06-07,20.599999999999998,6,7
2010,Yolo Bypass,2010-06-22,21.4,6,22
2010,Yolo Bypass,2010-06-23,21.200000000000003,6,23
2010,Yolo Bypass,2010-07-08,19.4,7,8
2010,Yolo Bypass,2010-09-29,22.175,9,29
2011,Sacramento River,2010-10-01,19.2750000954,10,1
2011,Sacramento River,2010-10-04,19.8,10,4
2011,Sacramento River,2010-10-05,16.5,10,5
2011,Sacramento River,2010-10-08,17.3142850058,10,8
