date,calsim_node,value,location,units,calsim_run
1950-09-30,C407,1176.1132169127322,Delta Outflow,cfs,2008 & 2009 BiOp
1950-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1950-11-30,C407,40306.8444159185,Delta Outflow,cfs,2008 & 2009 BiOp
1950-12-31,C407,84859.88482097072,Delta Outflow,cfs,2008 & 2009 BiOp
1951-01-31,C407,58870.80199113085,Delta Outflow,cfs,2008 & 2009 BiOp
1951-02-28,C407,62394.76342513008,Delta Outflow,cfs,2008 & 2009 BiOp
1951-03-31,C407,17848.15798780215,Delta Outflow,cfs,2008 & 2009 BiOp
1951-04-30,C407,12152.613817973928,Delta Outflow,cfs,2008 & 2009 BiOp
1951-05-31,C407,12733.053400008008,Delta Outflow,cfs,2008 & 2009 BiOp
1951-06-30,C407,1031.9614936903972,Delta Outflow,cfs,2008 & 2009 BiOp
1951-07-31,C407,3302.804683362536,Delta Outflow,cfs,2008 & 2009 BiOp
1951-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1951-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1951-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1951-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1951-12-31,C407,29030.612045132075,Delta Outflow,cfs,2008 & 2009 BiOp
1952-01-31,C407,76852.64765964486,Delta Outflow,cfs,2008 & 2009 BiOp
1952-02-29,C407,62095.28165662441,Delta Outflow,cfs,2008 & 2009 BiOp
1952-03-31,C407,58386.51740391059,Delta Outflow,cfs,2008 & 2009 BiOp
1952-04-30,C407,75539.33925658008,Delta Outflow,cfs,2008 & 2009 BiOp
1952-05-31,C407,59532.68169407715,Delta Outflow,cfs,2008 & 2009 BiOp
1952-06-30,C407,20203.401581895225,Delta Outflow,cfs,2008 & 2009 BiOp
1952-07-31,C407,3136.0142443819313,Delta Outflow,cfs,2008 & 2009 BiOp
1952-08-31,C407,1384.0569392103807,Delta Outflow,cfs,2008 & 2009 BiOp
1952-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1952-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1952-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1952-12-31,C407,18524.029763244394,Delta Outflow,cfs,2008 & 2009 BiOp
1953-01-31,C407,92846.86587545184,Delta Outflow,cfs,2008 & 2009 BiOp
1953-02-28,C407,7936.372478172063,Delta Outflow,cfs,2008 & 2009 BiOp
1953-03-31,C407,9368.305392785373,Delta Outflow,cfs,2008 & 2009 BiOp
1953-04-30,C407,10258.520762852933,Delta Outflow,cfs,2008 & 2009 BiOp
1953-05-31,C407,20351.30978633772,Delta Outflow,cfs,2008 & 2009 BiOp
1953-06-30,C407,15169.807528976417,Delta Outflow,cfs,2008 & 2009 BiOp
1953-07-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1953-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1953-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1953-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1953-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1953-12-31,C407,220.6095615785507,Delta Outflow,cfs,2008 & 2009 BiOp
1954-01-31,C407,14385.97967943475,Delta Outflow,cfs,2008 & 2009 BiOp
1954-02-28,C407,46482.867693123386,Delta Outflow,cfs,2008 & 2009 BiOp
1954-03-31,C407,25767.087097584183,Delta Outflow,cfs,2008 & 2009 BiOp
1954-04-30,C407,36090.64828023042,Delta Outflow,cfs,2008 & 2009 BiOp
1954-05-31,C407,1924.814744586347,Delta Outflow,cfs,2008 & 2009 BiOp
1954-06-30,C407,705.2042532357109,Delta Outflow,cfs,2008 & 2009 BiOp
1954-07-31,C407,3002.8815733329375,Delta Outflow,cfs,2008 & 2009 BiOp
1954-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1954-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1954-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1954-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1954-12-31,C407,7977.80812147008,Delta Outflow,cfs,2008 & 2009 BiOp
1955-01-31,C407,10399.36505651343,Delta Outflow,cfs,2008 & 2009 BiOp
1955-02-28,C407,1066.6807939718383,Delta Outflow,cfs,2008 & 2009 BiOp
1955-03-31,C407,1265.8119710982683,Delta Outflow,cfs,2008 & 2009 BiOp
1955-04-30,C407,5828.438163121218,Delta Outflow,cfs,2008 & 2009 BiOp
1955-05-31,C407,4972.808908531948,Delta Outflow,cfs,2008 & 2009 BiOp
1955-06-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1955-07-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1955-08-31,C407,554.6618901230968,Delta Outflow,cfs,2008 & 2009 BiOp
1955-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1955-10-31,C407,599.7750082691755,Delta Outflow,cfs,2008 & 2009 BiOp
1955-11-30,C407,254.80764670034114,Delta Outflow,cfs,2008 & 2009 BiOp
1955-12-31,C407,88231.52054534951,Delta Outflow,cfs,2008 & 2009 BiOp
1956-01-31,C407,153377.64992867727,Delta Outflow,cfs,2008 & 2009 BiOp
1956-02-29,C407,80904.11449847171,Delta Outflow,cfs,2008 & 2009 BiOp
1956-03-31,C407,33658.45604421315,Delta Outflow,cfs,2008 & 2009 BiOp
1956-04-30,C407,19653.370373242557,Delta Outflow,cfs,2008 & 2009 BiOp
1956-05-31,C407,39238.60023152521,Delta Outflow,cfs,2008 & 2009 BiOp
1956-06-30,C407,12222.33512988585,Delta Outflow,cfs,2008 & 2009 BiOp
1956-07-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1956-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1956-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1956-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1956-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1956-12-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1957-01-31,C407,3782.2679024713707,Delta Outflow,cfs,2008 & 2009 BiOp
1957-02-28,C407,10072.073448210034,Delta Outflow,cfs,2008 & 2009 BiOp
1957-03-31,C407,28927.880165186885,Delta Outflow,cfs,2008 & 2009 BiOp
1957-04-30,C407,6066.56162887651,Delta Outflow,cfs,2008 & 2009 BiOp
1957-05-31,C407,17075.829889266424,Delta Outflow,cfs,2008 & 2009 BiOp
1957-06-30,C407,1250.6313247275539,Delta Outflow,cfs,2008 & 2009 BiOp
1957-07-31,C407,2481.7454925363445,Delta Outflow,cfs,2008 & 2009 BiOp
1957-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1957-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1957-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1957-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1957-12-31,C407,12074.443747622332,Delta Outflow,cfs,2008 & 2009 BiOp
1958-01-31,C407,33638.30304374358,Delta Outflow,cfs,2008 & 2009 BiOp
1958-02-28,C407,132888.9599422471,Delta Outflow,cfs,2008 & 2009 BiOp
1958-03-31,C407,112446.39457771876,Delta Outflow,cfs,2008 & 2009 BiOp
1958-04-30,C407,103166.89672118035,Delta Outflow,cfs,2008 & 2009 BiOp
1958-05-31,C407,39686.23808736348,Delta Outflow,cfs,2008 & 2009 BiOp
1958-06-30,C407,18009.68637107096,Delta Outflow,cfs,2008 & 2009 BiOp
1958-07-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1958-08-31,C407,1289.2312598422195,Delta Outflow,cfs,2008 & 2009 BiOp
1958-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1958-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1958-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1958-12-31,C407,105.92381044734611,Delta Outflow,cfs,2008 & 2009 BiOp
1959-01-31,C407,15768.40035078269,Delta Outflow,cfs,2008 & 2009 BiOp
1959-02-28,C407,39281.023323245114,Delta Outflow,cfs,2008 & 2009 BiOp
1959-03-31,C407,2114.9997810993755,Delta Outflow,cfs,2008 & 2009 BiOp
1959-04-30,C407,2533.256354401762,Delta Outflow,cfs,2008 & 2009 BiOp
1959-05-31,C407,2807.6986311508717,Delta Outflow,cfs,2008 & 2009 BiOp
1959-06-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1959-07-31,C407,1941.5537532357848,Delta Outflow,cfs,2008 & 2009 BiOp
1959-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1959-09-30,C407,1643.8458245951333,Delta Outflow,cfs,2008 & 2009 BiOp
1959-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1959-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1959-12-31,C407,75.7322941825314,Delta Outflow,cfs,2008 & 2009 BiOp
1960-01-31,C407,4288.661768845312,Delta Outflow,cfs,2008 & 2009 BiOp
1960-02-29,C407,22221.139324589618,Delta Outflow,cfs,2008 & 2009 BiOp
1960-03-31,C407,1770.813483425507,Delta Outflow,cfs,2008 & 2009 BiOp
1960-04-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1960-05-31,C407,2223.6122278247203,Delta Outflow,cfs,2008 & 2009 BiOp
1960-06-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1960-07-31,C407,128.14291722496637,Delta Outflow,cfs,2008 & 2009 BiOp
1960-08-31,C407,342.53203321262254,Delta Outflow,cfs,2008 & 2009 BiOp
1960-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1960-10-31,C407,664.6074072192014,Delta Outflow,cfs,2008 & 2009 BiOp
1960-11-30,C407,223.66332218790376,Delta Outflow,cfs,2008 & 2009 BiOp
1960-12-31,C407,7316.721153151384,Delta Outflow,cfs,2008 & 2009 BiOp
1961-01-31,C407,3665.6748731713997,Delta Outflow,cfs,2008 & 2009 BiOp
1961-02-28,C407,28595.94823098311,Delta Outflow,cfs,2008 & 2009 BiOp
1961-03-31,C407,4857.028399275807,Delta Outflow,cfs,2008 & 2009 BiOp
1961-04-30,C407,358.5065442963987,Delta Outflow,cfs,2008 & 2009 BiOp
1961-05-31,C407,2161.623754103258,Delta Outflow,cfs,2008 & 2009 BiOp
1961-06-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1961-07-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1961-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1961-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1961-10-31,C407,732.7585146370748,Delta Outflow,cfs,2008 & 2009 BiOp
1961-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1961-12-31,C407,6139.0489216819515,Delta Outflow,cfs,2008 & 2009 BiOp
1962-01-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1962-02-28,C407,52493.147636267284,Delta Outflow,cfs,2008 & 2009 BiOp
1962-03-31,C407,6368.141639896667,Delta Outflow,cfs,2008 & 2009 BiOp
1962-04-30,C407,10036.125455228801,Delta Outflow,cfs,2008 & 2009 BiOp
1962-05-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1962-06-30,C407,359.0564159497135,Delta Outflow,cfs,2008 & 2009 BiOp
1962-07-31,C407,1725.3870775851983,Delta Outflow,cfs,2008 & 2009 BiOp
1962-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1962-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1962-10-31,C407,25559.008382653326,Delta Outflow,cfs,2008 & 2009 BiOp
1962-11-30,C407,1893.0665386963046,Delta Outflow,cfs,2008 & 2009 BiOp
1962-12-31,C407,19772.3333945068,Delta Outflow,cfs,2008 & 2009 BiOp
1963-01-31,C407,9485.791340678345,Delta Outflow,cfs,2008 & 2009 BiOp
1963-02-28,C407,65996.91358694885,Delta Outflow,cfs,2008 & 2009 BiOp
1963-03-31,C407,8964.54291569395,Delta Outflow,cfs,2008 & 2009 BiOp
1963-04-30,C407,95211.05905598639,Delta Outflow,cfs,2008 & 2009 BiOp
1963-05-31,C407,16873.131775576767,Delta Outflow,cfs,2008 & 2009 BiOp
1963-06-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1963-07-31,C407,2519.454343702695,Delta Outflow,cfs,2008 & 2009 BiOp
1963-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1963-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1963-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1963-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1963-12-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1964-01-31,C407,13242.684296043837,Delta Outflow,cfs,2008 & 2009 BiOp
1964-02-29,C407,3773.5578625328526,Delta Outflow,cfs,2008 & 2009 BiOp
1964-03-31,C407,348.2867443319901,Delta Outflow,cfs,2008 & 2009 BiOp
1964-04-30,C407,2301.1534724552494,Delta Outflow,cfs,2008 & 2009 BiOp
1964-05-31,C407,1784.8258334472412,Delta Outflow,cfs,2008 & 2009 BiOp
1964-06-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1964-07-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1964-08-31,C407,239.0175627530325,Delta Outflow,cfs,2008 & 2009 BiOp
1964-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1964-10-31,C407,538.3529204484412,Delta Outflow,cfs,2008 & 2009 BiOp
1964-11-30,C407,4265.859836981914,Delta Outflow,cfs,2008 & 2009 BiOp
1964-12-31,C407,75652.4642756492,Delta Outflow,cfs,2008 & 2009 BiOp
1965-01-31,C407,104157.44937898469,Delta Outflow,cfs,2008 & 2009 BiOp
1965-02-28,C407,26221.34539281151,Delta Outflow,cfs,2008 & 2009 BiOp
1965-03-31,C407,8097.854367510916,Delta Outflow,cfs,2008 & 2009 BiOp
1965-04-30,C407,46606.01205476188,Delta Outflow,cfs,2008 & 2009 BiOp
1965-05-31,C407,8571.974931803274,Delta Outflow,cfs,2008 & 2009 BiOp
1965-06-30,C407,4084.362268488975,Delta Outflow,cfs,2008 & 2009 BiOp
1965-07-31,C407,1004.7375537150319,Delta Outflow,cfs,2008 & 2009 BiOp
1965-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1965-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1965-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1965-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1965-12-31,C407,1694.0389424116693,Delta Outflow,cfs,2008 & 2009 BiOp
1966-01-31,C407,17857.372807925887,Delta Outflow,cfs,2008 & 2009 BiOp
1966-02-28,C407,17705.301240337038,Delta Outflow,cfs,2008 & 2009 BiOp
1966-03-31,C407,9861.28371328341,Delta Outflow,cfs,2008 & 2009 BiOp
1966-04-30,C407,8792.51970745776,Delta Outflow,cfs,2008 & 2009 BiOp
1966-05-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1966-06-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1966-07-31,C407,1593.1791550457747,Delta Outflow,cfs,2008 & 2009 BiOp
1966-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1966-09-30,C407,249.6622142140286,Delta Outflow,cfs,2008 & 2009 BiOp
1966-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1966-11-30,C407,3257.3019237388853,Delta Outflow,cfs,2008 & 2009 BiOp
1966-12-31,C407,30062.66313379597,Delta Outflow,cfs,2008 & 2009 BiOp
1967-01-31,C407,45401.35711089127,Delta Outflow,cfs,2008 & 2009 BiOp
1967-02-28,C407,38984.00065733182,Delta Outflow,cfs,2008 & 2009 BiOp
1967-03-31,C407,49596.18625647558,Delta Outflow,cfs,2008 & 2009 BiOp
1967-04-30,C407,55620.39023942791,Delta Outflow,cfs,2008 & 2009 BiOp
1967-05-31,C407,50317.520018783645,Delta Outflow,cfs,2008 & 2009 BiOp
1967-06-30,C407,29579.878422595182,Delta Outflow,cfs,2008 & 2009 BiOp
1967-07-31,C407,5980.500788648227,Delta Outflow,cfs,2008 & 2009 BiOp
1967-08-31,C407,26.64389369870878,Delta Outflow,cfs,2008 & 2009 BiOp
1967-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1967-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1967-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1967-12-31,C407,168.4476730285387,Delta Outflow,cfs,2008 & 2009 BiOp
1968-01-31,C407,14361.583720538241,Delta Outflow,cfs,2008 & 2009 BiOp
1968-02-29,C407,48630.17141937391,Delta Outflow,cfs,2008 & 2009 BiOp
1968-03-31,C407,16643.42012204773,Delta Outflow,cfs,2008 & 2009 BiOp
1968-04-30,C407,3446.562606066298,Delta Outflow,cfs,2008 & 2009 BiOp
1968-05-31,C407,4361.806620684591,Delta Outflow,cfs,2008 & 2009 BiOp
1968-06-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1968-07-31,C407,1595.5273172356701,Delta Outflow,cfs,2008 & 2009 BiOp
1968-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1968-09-30,C407,1103.2977577397778,Delta Outflow,cfs,2008 & 2009 BiOp
1968-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1968-11-30,C407,846.5948532062821,Delta Outflow,cfs,2008 & 2009 BiOp
1968-12-31,C407,10253.454184734881,Delta Outflow,cfs,2008 & 2009 BiOp
1969-01-31,C407,112641.58504573803,Delta Outflow,cfs,2008 & 2009 BiOp
1969-02-28,C407,124101.41836632579,Delta Outflow,cfs,2008 & 2009 BiOp
1969-03-31,C407,62883.91137721721,Delta Outflow,cfs,2008 & 2009 BiOp
1969-04-30,C407,59134.182168979336,Delta Outflow,cfs,2008 & 2009 BiOp
1969-05-31,C407,45167.324788132355,Delta Outflow,cfs,2008 & 2009 BiOp
1969-06-30,C407,16964.513753515294,Delta Outflow,cfs,2008 & 2009 BiOp
1969-07-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1969-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1969-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1969-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1969-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1969-12-31,C407,36175.47928782758,Delta Outflow,cfs,2008 & 2009 BiOp
1970-01-31,C407,200869.1224997505,Delta Outflow,cfs,2008 & 2009 BiOp
1970-02-28,C407,74588.7521324213,Delta Outflow,cfs,2008 & 2009 BiOp
1970-03-31,C407,28904.71835842647,Delta Outflow,cfs,2008 & 2009 BiOp
1970-04-30,C407,6280.57474266743,Delta Outflow,cfs,2008 & 2009 BiOp
1970-05-31,C407,8476.421965160747,Delta Outflow,cfs,2008 & 2009 BiOp
1970-06-30,C407,1282.4773213895342,Delta Outflow,cfs,2008 & 2009 BiOp
1970-07-31,C407,3138.1861530694096,Delta Outflow,cfs,2008 & 2009 BiOp
1970-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1970-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1970-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1970-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1970-12-31,C407,44628.13108486892,Delta Outflow,cfs,2008 & 2009 BiOp
1971-01-31,C407,42522.38202029521,Delta Outflow,cfs,2008 & 2009 BiOp
1971-02-28,C407,5838.13563635472,Delta Outflow,cfs,2008 & 2009 BiOp
1971-03-31,C407,28327.258504263184,Delta Outflow,cfs,2008 & 2009 BiOp
1971-04-30,C407,16909.7465850381,Delta Outflow,cfs,2008 & 2009 BiOp
1971-05-31,C407,22531.1117351121,Delta Outflow,cfs,2008 & 2009 BiOp
1971-06-30,C407,9144.096031611865,Delta Outflow,cfs,2008 & 2009 BiOp
1971-07-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1971-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1971-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1971-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1971-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1971-12-31,C407,1535.6691908187531,Delta Outflow,cfs,2008 & 2009 BiOp
1972-01-31,C407,4407.8173425999485,Delta Outflow,cfs,2008 & 2009 BiOp
1972-02-29,C407,6532.40305820594,Delta Outflow,cfs,2008 & 2009 BiOp
1972-03-31,C407,16562.34246640185,Delta Outflow,cfs,2008 & 2009 BiOp
1972-04-30,C407,4085.2241551447023,Delta Outflow,cfs,2008 & 2009 BiOp
1972-05-31,C407,4056.8950497797523,Delta Outflow,cfs,2008 & 2009 BiOp
1972-06-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1972-07-31,C407,2275.662440657844,Delta Outflow,cfs,2008 & 2009 BiOp
1972-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1972-09-30,C407,56.43399961080286,Delta Outflow,cfs,2008 & 2009 BiOp
1972-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1972-11-30,C407,8324.261375210554,Delta Outflow,cfs,2008 & 2009 BiOp
1972-12-31,C407,17114.68145175847,Delta Outflow,cfs,2008 & 2009 BiOp
1973-01-31,C407,74720.68235976688,Delta Outflow,cfs,2008 & 2009 BiOp
1973-02-28,C407,71585.45097030935,Delta Outflow,cfs,2008 & 2009 BiOp
1973-03-31,C407,49509.973303489234,Delta Outflow,cfs,2008 & 2009 BiOp
1973-04-30,C407,19292.919147641784,Delta Outflow,cfs,2008 & 2009 BiOp
1973-05-31,C407,11370.050245071354,Delta Outflow,cfs,2008 & 2009 BiOp
1973-06-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1973-07-31,C407,383.43766819606753,Delta Outflow,cfs,2008 & 2009 BiOp
1973-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1973-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1973-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1973-11-30,C407,38918.71801351037,Delta Outflow,cfs,2008 & 2009 BiOp
1973-12-31,C407,54659.05899759327,Delta Outflow,cfs,2008 & 2009 BiOp
1974-01-31,C407,125673.88640498917,Delta Outflow,cfs,2008 & 2009 BiOp
1974-02-28,C407,37815.67949352613,Delta Outflow,cfs,2008 & 2009 BiOp
1974-03-31,C407,100889.51386787435,Delta Outflow,cfs,2008 & 2009 BiOp
1974-04-30,C407,59547.664530581096,Delta Outflow,cfs,2008 & 2009 BiOp
1974-05-31,C407,17157.60401525826,Delta Outflow,cfs,2008 & 2009 BiOp
1974-06-30,C407,4316.476496862169,Delta Outflow,cfs,2008 & 2009 BiOp
1974-07-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1974-08-31,C407,498.04783092917023,Delta Outflow,cfs,2008 & 2009 BiOp
1974-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1974-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1974-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1974-12-31,C407,847.057019912625,Delta Outflow,cfs,2008 & 2009 BiOp
1975-01-31,C407,3209.0449829734225,Delta Outflow,cfs,2008 & 2009 BiOp
1975-02-28,C407,42492.5086944215,Delta Outflow,cfs,2008 & 2009 BiOp
1975-03-31,C407,75556.80939423956,Delta Outflow,cfs,2008 & 2009 BiOp
1975-04-30,C407,17770.937050232133,Delta Outflow,cfs,2008 & 2009 BiOp
1975-05-31,C407,27347.8225856206,Delta Outflow,cfs,2008 & 2009 BiOp
1975-06-30,C407,9536.806226576073,Delta Outflow,cfs,2008 & 2009 BiOp
1975-07-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1975-08-31,C407,263.9494204512757,Delta Outflow,cfs,2008 & 2009 BiOp
1975-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1975-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1975-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1975-12-31,C407,469.2736001651847,Delta Outflow,cfs,2008 & 2009 BiOp
1976-01-31,C407,1543.9483502151888,Delta Outflow,cfs,2008 & 2009 BiOp
1976-02-29,C407,676.6113402889223,Delta Outflow,cfs,2008 & 2009 BiOp
1976-03-31,C407,1972.5626979314684,Delta Outflow,cfs,2008 & 2009 BiOp
1976-04-30,C407,2732.172878219266,Delta Outflow,cfs,2008 & 2009 BiOp
1976-05-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1976-06-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1976-07-31,C407,318.22266786009277,Delta Outflow,cfs,2008 & 2009 BiOp
1976-08-31,C407,982.5921168600516,Delta Outflow,cfs,2008 & 2009 BiOp
1976-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1976-10-31,C407,887.0186323694725,Delta Outflow,cfs,2008 & 2009 BiOp
1976-11-30,C407,2291.3464667060543,Delta Outflow,cfs,2008 & 2009 BiOp
1976-12-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1977-01-31,C407,7109.798361174675,Delta Outflow,cfs,2008 & 2009 BiOp
1977-02-28,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1977-03-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1977-04-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1977-05-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1977-06-30,C407,485.37932552314396,Delta Outflow,cfs,2008 & 2009 BiOp
1977-07-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1977-08-31,C407,1133.7054591369524,Delta Outflow,cfs,2008 & 2009 BiOp
1977-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1977-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1977-11-30,C407,1336.1293728410947,Delta Outflow,cfs,2008 & 2009 BiOp
1977-12-31,C407,6718.3406878573405,Delta Outflow,cfs,2008 & 2009 BiOp
1978-01-31,C407,61010.056202047446,Delta Outflow,cfs,2008 & 2009 BiOp
1978-02-28,C407,37051.92527613817,Delta Outflow,cfs,2008 & 2009 BiOp
1978-03-31,C407,53375.4799327708,Delta Outflow,cfs,2008 & 2009 BiOp
1978-04-30,C407,40644.38489312806,Delta Outflow,cfs,2008 & 2009 BiOp
1978-05-31,C407,18281.738641763466,Delta Outflow,cfs,2008 & 2009 BiOp
1978-06-30,C407,4152.894444638116,Delta Outflow,cfs,2008 & 2009 BiOp
1978-07-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1978-08-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1978-09-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1978-10-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1978-11-30,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
1978-12-31,C407,0,Delta Outflow,cfs,2008 & 2009 BiOp
